listing_id,neighbourhood_cleansed,latitude,longitude,property_type,price
19827594,Williamsburg,40.7187957,-73.95845648,Apartment,84
7047329,Williamsburg,40.71686889,-73.94656384,Apartment,140
1673338,Williamsburg,40.71345812,-73.93882609,Apartment,75
13076524,Williamsburg,40.70373131,-73.94317956,Apartment,118
2721778,Williamsburg,40.71321859,-73.9631341,House,85
4294640,Williamsburg,40.71613414,-73.95335788,Apartment,56
2722983,Williamsburg,40.70404458,-73.93496196,Apartment,200
20286627,Williamsburg,40.71590236,-73.93723792,Apartment,0
15828883,Williamsburg,40.71011438,-73.96720498,Apartment,99
15435306,Williamsburg,40.71563759,-73.94707707,Apartment,200
19760617,Williamsburg,40.71630254,-73.95665797,Apartment,80
4031951,Williamsburg,40.71507232,-73.93553822,Apartment,45
9995725,Williamsburg,40.71638308,-73.96356722,Apartment,125
3376567,Williamsburg,40.70926085,-73.94673179,Apartment,110
492977,Williamsburg,40.70838824,-73.94061892,Apartment,100
1280188,Williamsburg,40.71736911,-73.963964,Loft,240
4163781,Williamsburg,40.71007222,-73.95652956,Apartment,99
16353473,Williamsburg,40.70805744,-73.94270078,Apartment,59
18056405,Williamsburg,40.71182107,-73.94150773,Apartment,80
14779590,Williamsburg,40.71600322,-73.95500193,Loft,52
9230690,Williamsburg,40.7132232,-73.9519869,Apartment,49
17990823,Williamsburg,40.71383761,-73.96072232,Apartment,50
10060921,Williamsburg,40.71121464,-73.95759297,Apartment,160
7439512,Williamsburg,40.71722551,-73.96285411,Apartment,85
19431325,Williamsburg,40.711509,-73.95190838,Apartment,110
17138791,Williamsburg,40.71026304,-73.96594532,Apartment,190
10191942,Williamsburg,40.70476081,-73.93465338,Loft,109
13276680,Williamsburg,40.71234018,-73.95000054,Apartment,119
12814195,Williamsburg,40.71728479,-73.94345387,Apartment,83
12158766,Williamsburg,40.70798231,-73.95248533,Apartment,115
16615220,Williamsburg,40.71596997,-73.94836576,Apartment,70
4717366,Williamsburg,40.70780101,-73.94818913,Apartment,100
1811051,Williamsburg,40.72109305,-73.95454102,Apartment,190
14713599,Williamsburg,40.70774236,-73.94819446,Apartment,120
16351881,Williamsburg,40.72026562,-73.95906647,Apartment,350
20152950,Williamsburg,40.70609162,-73.92828087,Apartment,91
15827538,Williamsburg,40.70943653,-73.96160708,Apartment,129
17662532,Williamsburg,40.71612009,-73.95982773,Loft,90
12730600,Williamsburg,40.70576699,-73.95193161,Apartment,60
3375448,Williamsburg,40.7112229,-73.94985008,Apartment,195
6914387,Williamsburg,40.71890745,-73.9613529,Loft,230
6390092,Williamsburg,40.71999134,-73.94550551,Apartment,125
12812618,Williamsburg,40.71278781,-73.96290945,Apartment,75
4751686,Williamsburg,40.71572953,-73.96171759,Apartment,50
6242355,Williamsburg,40.71046474,-73.96054151,Loft,242
4620505,Williamsburg,40.71799789,-73.95344179,Apartment,95
4096193,Williamsburg,40.71533035,-73.95406763,Apartment,130
19134150,Williamsburg,40.71876343,-73.96253411,Apartment,250
17006745,Williamsburg,40.70969643,-73.95411216,Apartment,57
4685985,Williamsburg,40.70573931,-73.95551782,House,120
11960466,Williamsburg,40.71213936,-73.95837132,Apartment,175
4423814,Williamsburg,40.71140431,-73.96611918,Apartment,110
17925066,Williamsburg,40.70700993,-73.95049125,Apartment,65
9508335,Williamsburg,40.71245027,-73.96698536,Apartment,99
7837583,Williamsburg,40.71620761,-73.93984079,Apartment,65
15433561,Williamsburg,40.71243443,-73.96008134,Apartment,148
7400940,Williamsburg,40.71576392,-73.9446814,Apartment,45
16312970,Williamsburg,40.71400393,-73.95664834,Apartment,55
15302392,Williamsburg,40.70560592,-73.94327618,Apartment,37
3833542,Williamsburg,40.70791934,-73.9273439,Apartment,85
10021499,Williamsburg,40.71073721,-73.95144967,Apartment,61
14314240,Williamsburg,40.71358009,-73.95428933,Apartment,67
17138130,Williamsburg,40.7073547,-73.95193538,Apartment,60
9377185,Williamsburg,40.70690098,-73.96832515,Apartment,60
13668573,Williamsburg,40.70921552,-73.94722186,Apartment,75
15301966,Williamsburg,40.71237756,-73.96279013,Apartment,160
10829701,Williamsburg,40.70516274,-73.95087786,Apartment,65
16350431,Williamsburg,40.71292401,-73.9413715,Apartment,85
18971860,Williamsburg,40.70820658,-73.9427443,Apartment,60
15723034,Williamsburg,40.71366831,-73.95286589,Apartment,75
17792138,Williamsburg,40.71157547,-73.96066816,Apartment,250
13729876,Williamsburg,40.71300714,-73.94949866,Apartment,200
17197750,Williamsburg,40.71465389,-73.95925609,Apartment,156
20283433,Williamsburg,40.71389044,-73.95102664,Apartment,55
8486894,Williamsburg,40.72067397,-73.95493877,Apartment,98
4291654,Williamsburg,40.70406847,-73.93561908,Loft,100
3439664,Williamsburg,40.71809802,-73.95435436,Condominium,199
15563563,Williamsburg,40.72022253,-73.95813821,Apartment,295
5602089,Williamsburg,40.7036679,-73.94329869,Apartment,70
17568599,Williamsburg,40.70924904,-73.94775219,Apartment,90
7043817,Williamsburg,40.7155834,-73.93926493,House,499
17398509,Williamsburg,40.70682948,-73.94372148,Apartment,56
9927400,Williamsburg,40.71147288,-73.96745254,Apartment,70
5602027,Williamsburg,40.70827467,-73.95228866,Apartment,80
13204166,Williamsburg,40.7118386,-73.96670398,Apartment,149
162501,Williamsburg,40.72000396,-73.96331357,Apartment,140
19888706,Williamsburg,40.71371599,-73.94070718,Apartment,130
359982,Williamsburg,40.70711567,-73.94013442,Apartment,75
20479521,Williamsburg,40.71362714,-73.94397577,Townhouse,80
294353,Williamsburg,40.70685679,-73.95365288,Apartment,135
6782407,Williamsburg,40.71353778,-73.93881723,Apartment,45
18840106,Williamsburg,40.70858122,-73.95090263,Apartment,95
715102,Williamsburg,40.71054506,-73.94914813,Loft,80
21067832,Williamsburg,40.7145468,-73.9448948,Apartment,99
5863458,Williamsburg,40.70349223,-73.9441777,Apartment,400
489365,Williamsburg,40.71688945,-73.95706482,Apartment,226
17528770,Williamsburg,40.71244502,-73.96258512,Apartment,130
12285861,Williamsburg,40.71791206,-73.946456,Apartment,159
10450820,Williamsburg,40.71419341,-73.94367796,Apartment,140
4553721,Williamsburg,40.71994366,-73.95990406,Apartment,90
18414969,Williamsburg,40.7176342,-73.96126302,Condominium,385
9927666,Williamsburg,40.71896445,-73.95920341,Apartment,159
5995416,Williamsburg,40.70962529,-73.95810235,Apartment,190
5536638,Williamsburg,40.71986434,-73.95619107,Apartment,109
2128761,Williamsburg,40.71558081,-73.94355107,Apartment,99
16350076,Williamsburg,40.71252816,-73.96754914,Apartment,75
1276760,Williamsburg,40.70971211,-73.95620548,Apartment,75
1801036,Williamsburg,40.71870299,-73.95132585,Apartment,45
9927495,Williamsburg,40.71506082,-73.94233089,Apartment,65
13986108,Williamsburg,40.71440927,-73.94556327,Apartment,70
7698190,Williamsburg,40.71446916,-73.96211028,Apartment,110
8513839,Williamsburg,40.71368698,-73.95523032,Apartment,130
19698644,Williamsburg,40.71731321,-73.95007163,Apartment,180
20018853,Williamsburg,40.71025433,-73.95139576,Apartment,100
15955577,Williamsburg,40.71612246,-73.95084675,Apartment,200
20896150,Williamsburg,40.71394745,-73.96248969,Apartment,200
19086942,Williamsburg,40.71554353,-73.95444312,Apartment,195
14382631,Williamsburg,40.71208414,-73.96255999,Apartment,147
581488,Williamsburg,40.71644648,-73.96233071,Apartment,275
95747,Williamsburg,40.7105518,-73.95097764,Apartment,140
1276303,Williamsburg,40.71239427,-73.95464706,Apartment,150
19102027,Williamsburg,40.71913041,-73.95773769,Apartment,75
7698619,Williamsburg,40.70938607,-73.96757587,Apartment,85
10123450,Williamsburg,40.71676538,-73.94963158,Apartment,65
19196273,Williamsburg,40.719748,-73.96243953,Apartment,120
6646009,Williamsburg,40.70569434,-73.95329232,Apartment,50
20935803,Williamsburg,40.71729007,-73.94044091,Apartment,85
18445413,Williamsburg,40.70946749,-73.94492229,Apartment,145
12547169,Williamsburg,40.71486226,-73.94826452,Apartment,50
15299630,Williamsburg,40.70912214,-73.94512983,Apartment,153
15037461,Williamsburg,40.70718519,-73.95927174,Apartment,37
7697425,Williamsburg,40.71118991,-73.96471235,Apartment,99
16348106,Williamsburg,40.70586602,-73.93459984,Loft,300
13202374,Williamsburg,40.71381546,-73.94284735,Apartment,56
15692740,Williamsburg,40.70729131,-73.94135252,Apartment,59
16569554,Williamsburg,40.71681197,-73.9629601,Apartment,95
14252537,Williamsburg,40.71329931,-73.94838272,Apartment,90
9823806,Williamsburg,40.71480555,-73.95475039,Apartment,160
3860899,Williamsburg,40.70683535,-73.94226666,Apartment,60
10069964,Williamsburg,40.71742171,-73.9551099,Apartment,199
9925507,Williamsburg,40.71255336,-73.94881064,Apartment,149
17527694,Williamsburg,40.71229079,-73.95298886,Apartment,75
16312458,Williamsburg,40.71238768,-73.94834314,Apartment,450
9925373,Williamsburg,40.70727511,-73.94144246,Apartment,55
1960045,Williamsburg,40.718423,-73.94092581,Apartment,80
15954498,Williamsburg,40.70929039,-73.94027703,Apartment,100
8614388,Williamsburg,40.71849524,-73.95916008,Apartment,225
16217520,Williamsburg,40.7091963,-73.95060354,Apartment,130
8615333,Williamsburg,40.71185587,-73.95098461,Apartment,190
2585936,Williamsburg,40.70289064,-73.95310117,Apartment,150
18314643,Williamsburg,40.70736544,-73.93180928,Apartment,60
20572398,Williamsburg,40.71475289,-73.9419734,Apartment,70
8484152,Williamsburg,40.70496462,-73.93689336,Apartment,65
19887345,Williamsburg,40.70788017,-73.94974975,Apartment,155
21066991,Williamsburg,40.71326469,-73.95560949,Apartment,53
75167,Williamsburg,40.7092701,-73.92637442,Loft,99
10186787,Williamsburg,40.70352377,-73.93797982,Apartment,38
1404828,Williamsburg,40.70759438,-73.92678416,Loft,99
16084875,Williamsburg,40.70777734,-73.9555393,Apartment,100
16740218,Williamsburg,40.71064162,-73.95919147,Apartment,70
20965834,Williamsburg,40.71872124,-73.96566908,Apartment,250
13201181,Williamsburg,40.71350869,-73.95848422,Apartment,319
14250826,Williamsburg,40.71938946,-73.96380541,Apartment,55
20542273,Williamsburg,40.7101223,-73.96462168,Apartment,100
616585,Williamsburg,40.72091375,-73.96132953,House,250
20016901,Williamsburg,40.71693834,-73.95336989,Loft,150
9793250,Williamsburg,40.71317035,-73.96650836,Apartment,400
20803215,Williamsburg,40.71417291,-73.94321745,Apartment,100
9530999,Williamsburg,40.71857825,-73.9599133,Apartment,400
18181705,Williamsburg,40.71131845,-73.93551404,Apartment,80
15298129,Williamsburg,40.71254686,-73.95119175,Apartment,80
13200896,Williamsburg,40.71605389,-73.95436956,Apartment,105
19623417,Williamsburg,40.71690752,-73.95825843,Apartment,106
880102,Williamsburg,40.71361923,-73.96434184,Apartment,225
19099103,Williamsburg,40.71429808,-73.9417592,House,70
6936157,Williamsburg,40.71557353,-73.93882036,Apartment,60
18705824,Williamsburg,40.71448563,-73.96174405,Apartment,100
16740779,Williamsburg,40.70921325,-73.94144355,Apartment,77
4799879,Williamsburg,40.71250174,-73.96070335,Apartment,110
749896,Williamsburg,40.71889687,-73.95725083,Apartment,175
5586306,Williamsburg,40.71723691,-73.96105359,Apartment,349
16478472,Williamsburg,40.71002376,-73.96114186,Apartment,208
8622803,Williamsburg,40.71271567,-73.94602762,House,299
18182318,Williamsburg,40.70857596,-73.95857314,Condominium,250
2191497,Williamsburg,40.71506668,-73.96683316,Apartment,65
9793665,Williamsburg,40.71283191,-73.95929548,Apartment,330
10186839,Williamsburg,40.71424883,-73.94729289,Apartment,140
19785741,Williamsburg,40.71385643,-73.95704916,Apartment,199
14250059,Williamsburg,40.70764145,-73.95090861,Apartment,45
9540114,Williamsburg,40.7132479,-73.94915548,Apartment,88
13952871,Williamsburg,40.71996613,-73.96185415,Loft,75
4680752,Williamsburg,40.70967181,-73.95071272,Apartment,155
16215078,Williamsburg,40.70674738,-73.93626626,Loft,58
15166481,Williamsburg,40.70975541,-73.96686177,Apartment,125
18181090,Williamsburg,40.71221391,-73.9428081,Apartment,75
3369929,Williamsburg,40.70585863,-73.94134838,Apartment,60
3398697,Williamsburg,40.70787708,-73.95646813,Apartment,200
4025266,Williamsburg,40.71772739,-73.95733076,Apartment,60
20279001,Williamsburg,40.7055499,-73.93140172,Apartment,50
10435733,Williamsburg,40.71891753,-73.95615971,Apartment,115
92894,Williamsburg,40.70687876,-73.94493245,Apartment,200
4024936,Williamsburg,40.71908417,-73.95674547,Apartment,120
1796722,Williamsburg,40.71294528,-73.9387429,Apartment,200
9513379,Williamsburg,40.70968256,-73.94575299,Condominium,45
19491433,Williamsburg,40.70823503,-73.94919322,Apartment,210
16869989,Williamsburg,40.71018307,-73.96127164,Apartment,350
19346643,Williamsburg,40.71817162,-73.94127314,Apartment,250
5728721,Williamsburg,40.71180817,-73.95647092,Apartment,195
3238355,Williamsburg,40.7055169,-73.93841959,Loft,55
1403323,Williamsburg,40.71193943,-73.95688059,Apartment,145
11102591,Williamsburg,40.71724562,-73.95392027,Loft,60
19610687,Williamsburg,40.71304149,-73.94820474,House,150
20408687,Williamsburg,40.71347741,-73.95614339,Apartment,235
12795109,Williamsburg,40.70765548,-73.94766516,Apartment,80
2565087,Williamsburg,40.70819304,-73.94813066,Apartment,65
10054892,Williamsburg,40.7157473,-73.94224414,Apartment,170
5205171,Williamsburg,40.71494543,-73.9399683,Apartment,96
12414144,Williamsburg,40.71722567,-73.95598769,Loft,175
1217046,Williamsburg,40.71316796,-73.94851074,Apartment,249
17526626,Williamsburg,40.70626216,-73.92923236,Apartment,54
20932773,Williamsburg,40.71468726,-73.93970827,Apartment,80
14772328,Williamsburg,40.71417309,-73.94462676,Apartment,70
10971163,Williamsburg,40.71806198,-73.96122024,Loft,85
9857034,Williamsburg,40.70583498,-73.94109544,Apartment,40
1141583,Williamsburg,40.70553034,-73.93409492,Apartment,148
18049856,Williamsburg,40.71815378,-73.95518661,Apartment,250
9333533,Williamsburg,40.70722845,-73.94811219,Apartment,50
11459958,Williamsburg,40.71213496,-73.95653702,Loft,1350
12282543,Williamsburg,40.70527967,-73.9293847,Apartment,119
4549248,Williamsburg,40.71901419,-73.9561772,Apartment,200
6645387,Williamsburg,40.71993782,-73.95605761,Apartment,65
20407916,Williamsburg,40.71040693,-73.96629611,Apartment,300
353801,Williamsburg,40.70528202,-73.94172218,Apartment,75
9790949,Williamsburg,40.71222216,-73.96104577,Apartment,92
19359041,Williamsburg,40.71221666,-73.95296212,Apartment,80
1762852,Williamsburg,40.70942126,-73.95301798,Apartment,35
18671139,Williamsburg,40.71277301,-73.96370442,Apartment,100
287814,Williamsburg,40.71270515,-73.96273476,Apartment,170
13751380,Williamsburg,40.71621449,-73.95670863,Apartment,300
14246365,Williamsburg,40.7069378,-73.95147145,Apartment,120
5726139,Williamsburg,40.71238694,-73.96177938,Apartment,65
3095348,Williamsburg,40.71769545,-73.94612036,Apartment,200
5070378,Williamsburg,40.71223497,-73.95681442,Apartment,150
9408391,Williamsburg,40.71786938,-73.95396043,Apartment,100
2710442,Williamsburg,40.70665897,-73.95060141,Apartment,135
16071145,Williamsburg,40.71027527,-73.9521157,Apartment,400
9525257,Williamsburg,40.71605313,-73.93957089,Apartment,55
12932878,Williamsburg,40.70496235,-73.94398403,Apartment,61
9393610,Williamsburg,40.71160349,-73.95209723,Apartment,79
1922448,Williamsburg,40.71278376,-73.94035366,Apartment,75
18699576,Williamsburg,40.71868694,-73.95357998,Apartment,150
20011434,Williamsburg,40.71087972,-73.95099342,Apartment,100
9132449,Williamsburg,40.72020786,-73.95711675,Apartment,115
18962847,Williamsburg,40.70575248,-73.93837936,Apartment,80
15307735,Williamsburg,40.71549592,-73.95631775,Apartment,125
20009856,Williamsburg,40.71242573,-73.95813321,Apartment,83
6246681,Williamsburg,40.7147508,-73.9378233,Apartment,190
741456,Williamsburg,40.70580162,-73.96794982,House,185
20611,Williamsburg,40.71155755,-73.96217804,Apartment,84
11621524,Williamsburg,40.71263673,-73.94291345,Apartment,60
21058546,Williamsburg,40.70474734,-73.93435054,Apartment,120
4019174,Williamsburg,40.71543642,-73.95575205,Loft,85
6115098,Williamsburg,40.70570055,-73.94421851,Apartment,119
13980908,Williamsburg,40.71470678,-73.93929559,Apartment,79
10019587,Williamsburg,40.71617982,-73.96046936,Apartment,55
9785847,Williamsburg,40.71987766,-73.95591004,Apartment,75
19550594,Williamsburg,40.70705571,-73.94428145,Loft,225
2707819,Williamsburg,40.71315789,-73.96591686,Apartment,120
9523488,Williamsburg,40.71018007,-73.95487692,Apartment,110
13061354,Williamsburg,40.70605663,-73.93647114,Apartment,33
4476119,Williamsburg,40.70752147,-73.95366862,Apartment,77
873024,Williamsburg,40.70916982,-73.94915632,Apartment,44
3493833,Williamsburg,40.71788198,-73.96021368,Loft,275
9392042,Williamsburg,40.70972547,-73.94288579,Apartment,160
20073605,Williamsburg,40.71180729,-73.9523547,Apartment,125
1133460,Williamsburg,40.71153849,-73.95264482,Apartment,139
19876641,Williamsburg,40.71982593,-73.95920488,Apartment,210
19679564,Williamsburg,40.70816919,-73.94997824,Apartment,250
16206077,Williamsburg,40.71157273,-73.95845597,Apartment,185
17189941,Williamsburg,40.71501454,-73.95875027,Condominium,250
8473623,Williamsburg,40.70726768,-73.94024509,Apartment,75
8907184,Williamsburg,40.72226954,-73.95788107,Apartment,299
1001353,Williamsburg,40.72122499,-73.95467622,Apartment,99
18564955,Williamsburg,40.71521868,-73.94593033,House,325
15550900,Williamsburg,40.70952775,-73.96444681,Apartment,185
322037,Williamsburg,40.72090583,-73.95813617,Apartment,325
13845597,Williamsburg,40.70911843,-73.94107105,Apartment,150
11740163,Williamsburg,40.72137612,-73.95756706,Apartment,175
12600300,Williamsburg,40.70924249,-73.95469541,Apartment,55
10830834,Williamsburg,40.71074143,-73.96276058,Apartment,150
10830815,Williamsburg,40.70539572,-73.94283263,Apartment,80
7160717,Williamsburg,40.71181328,-73.96651454,Apartment,140
8866435,Williamsburg,40.71247738,-73.96679443,Loft,200
17123353,Williamsburg,40.71722269,-73.95476638,Apartment,160
18565097,Williamsburg,40.70556269,-73.92891915,Apartment,70
10568208,Williamsburg,40.70692454,-73.95501024,Apartment,80
15024645,Williamsburg,40.71933142,-73.95992702,Apartment,299
20897863,Williamsburg,40.71138642,-73.96352905,Apartment,75
13714742,Williamsburg,40.70954677,-73.95613659,Apartment,75
16467050,Williamsburg,40.7102021,-73.96739604,Apartment,150
12402601,Williamsburg,40.70919807,-73.95081686,Loft,299
7987167,Williamsburg,40.71767744,-73.95815342,Loft,325
13714106,Williamsburg,40.71836126,-73.95823413,Apartment,300
13451943,Williamsburg,40.70667429,-73.92667676,Apartment,51
4144630,Williamsburg,40.71794352,-73.95681989,Apartment,125
16725242,Williamsburg,40.70465526,-73.9352965,Loft,35
8729819,Williamsburg,40.70695633,-73.94348941,Apartment,90
4642269,Williamsburg,40.71670656,-73.96376516,Apartment,159
8077469,Williamsburg,40.71982273,-73.94409346,Apartment,46
13713460,Williamsburg,40.71802782,-73.9529376,Apartment,153
14253667,Williamsburg,40.70616084,-73.92906913,Loft,45
3751894,Williamsburg,40.71734557,-73.96044543,Apartment,399
8472045,Williamsburg,40.71157744,-73.95595463,Apartment,129
19875258,Williamsburg,40.70544911,-73.93151599,House,55
16726738,Williamsburg,40.70699019,-73.93183231,Apartment,45
14481978,Williamsburg,40.71624913,-73.95134034,Apartment,120
15940176,Williamsburg,40.71329127,-73.96321658,Apartment,70
18396365,Williamsburg,40.71347051,-73.95147329,Apartment,80
6437347,Williamsburg,40.71029622,-73.96622466,Apartment,75
4143510,Williamsburg,40.71053457,-73.96512431,Apartment,85
6371001,Williamsburg,40.71499067,-73.94592087,Apartment,159
373618,Williamsburg,40.72211793,-73.95696465,Loft,149
5321760,Williamsburg,40.70857376,-73.95359552,Apartment,79
2416191,Williamsburg,40.71859908,-73.94510017,Apartment,70
18652220,Williamsburg,40.71369592,-73.95710864,Apartment,325
18188423,Williamsburg,40.70977843,-73.94769033,Apartment,105
602765,Williamsburg,40.71464206,-73.95123301,Apartment,69
7483951,Williamsburg,40.71802236,-73.95227532,Apartment,250
13318150,Williamsburg,40.71311597,-73.95751934,Apartment,75
5058324,Williamsburg,40.71632775,-73.95621609,Apartment,220
19803917,Williamsburg,40.70973168,-73.95660314,Apartment,75
16330484,Williamsburg,40.71911542,-73.95686225,Apartment,82
2175827,Williamsburg,40.7135435,-73.96182832,Apartment,99
16648338,Williamsburg,40.70980652,-73.96781096,Apartment,80
5059402,Williamsburg,40.71677044,-73.95773266,Apartment,90
10562085,Williamsburg,40.7172014,-73.95557096,Apartment,150
17772864,Williamsburg,40.71295681,-73.9613673,Apartment,85
16768336,Williamsburg,40.70811387,-73.93260474,Apartment,45
9776055,Williamsburg,40.70649606,-73.93784332,Apartment,50
8071607,Williamsburg,40.70803495,-73.94867889,Apartment,45
7023437,Williamsburg,40.71303001,-73.94062631,Apartment,220
666315,Williamsburg,40.71157118,-73.96360365,Apartment,180
5058683,Williamsburg,40.71300568,-73.95374401,Apartment,72
8990116,Williamsburg,40.70861545,-73.9543246,Apartment,150
15936167,Williamsburg,40.70884118,-73.94353996,Apartment,50
777297,Williamsburg,40.7160596,-73.95527264,Apartment,200
3877193,Williamsburg,40.70922519,-73.96007301,Apartment,99
19782708,Williamsburg,40.71046674,-73.96445694,Apartment,160
19867655,Williamsburg,40.71948863,-73.95827277,Apartment,200
2500560,Williamsburg,40.71009302,-73.9574116,Apartment,250
20392481,Williamsburg,40.71757343,-73.95712827,Apartment,200
11411361,Williamsburg,40.71097457,-73.94548649,Apartment,45
16721299,Williamsburg,40.71245522,-73.95307542,Apartment,150
15672618,Williamsburg,40.71088633,-73.96627018,Apartment,90
18638985,Williamsburg,40.71352935,-73.95780011,Apartment,185
19604307,Williamsburg,40.71430231,-73.96104215,Apartment,200
4141193,Williamsburg,40.71609182,-73.94452838,Apartment,190
6628117,Williamsburg,40.71681111,-73.9614138,Apartment,80
10166986,Williamsburg,40.71551771,-73.93868834,Apartment,220
16530947,Williamsburg,40.70827334,-73.94748654,Apartment,80
10429094,Williamsburg,40.71854705,-73.94379694,Apartment,90
13312655,Williamsburg,40.719945,-73.94192893,Apartment,51
12657039,Williamsburg,40.71193847,-73.95742419,Apartment,90
12001650,Williamsburg,40.71213614,-73.96866341,Apartment,145
13967644,Williamsburg,40.705751,-73.94358162,Apartment,90
16983187,Williamsburg,40.7105412,-73.94851799,Apartment,135
204833,Williamsburg,40.70930216,-73.94970056,Apartment,100
19602883,Williamsburg,40.71048995,-73.94410265,Apartment,45
19209610,Williamsburg,40.71716097,-73.95265949,Apartment,250
8068363,Williamsburg,40.70790367,-73.95597704,Townhouse,103
1515678,Williamsburg,40.71093638,-73.95741597,Apartment,140
1121497,Williamsburg,40.70974396,-73.93961891,Apartment,75
449034,Williamsburg,40.71755546,-73.95282352,Loft,90
20651049,Williamsburg,40.70788525,-73.96754904,Loft,180
20520689,Williamsburg,40.71120576,-73.95079174,Apartment,175
12966504,Williamsburg,40.71827293,-73.95493946,Apartment,219
9691842,Williamsburg,40.71653855,-73.94103611,Apartment,90
21175844,Williamsburg,40.71133383,-73.96098806,Apartment,90
7543649,Williamsburg,40.7126577,-73.96551197,Apartment,325
19788957,Williamsburg,40.71247949,-73.9581543,Apartment,70
14387862,Williamsburg,40.7138695,-73.95578371,Apartment,40
727414,Williamsburg,40.71510189,-73.94669627,Apartment,60
8720865,Williamsburg,40.71710259,-73.94288756,House,350
14358402,Williamsburg,40.70468068,-73.9368057,Apartment,51
2037605,Williamsburg,40.71071963,-73.9663019,Apartment,240
727835,Williamsburg,40.70866238,-73.95166449,Apartment,99
1514228,Williamsburg,40.7136183,-73.96118442,Apartment,99
10033879,Williamsburg,40.70739428,-73.9424714,Apartment,50
16192835,Williamsburg,40.70729018,-73.93129278,Apartment,140
767983,Williamsburg,40.71435092,-73.95073126,Apartment,200
21042474,Williamsburg,40.71269284,-73.94134017,Apartment,111
16455981,Williamsburg,40.70897509,-73.94795978,Apartment,120
6362662,Williamsburg,40.72025841,-73.96110701,Apartment,65
726465,Williamsburg,40.71926994,-73.95590939,Apartment,129
4396465,Williamsburg,40.70962697,-73.96482516,Apartment,229
333189,Williamsburg,40.71178646,-73.96449161,Apartment,69
595321,Williamsburg,40.71316353,-73.94531932,Apartment,77
6885805,Williamsburg,40.70748164,-73.95502516,Apartment,75
8589444,Williamsburg,40.71680584,-73.94079823,Apartment,65
12900373,Williamsburg,40.72045459,-73.96107058,Apartment,214
16192497,Williamsburg,40.71695487,-73.96577341,Apartment,100
8195719,Williamsburg,40.71387005,-73.95697013,Apartment,190
18288169,Williamsburg,40.71918524,-73.95788921,Apartment,80
6492569,Williamsburg,40.71774776,-73.96331102,Apartment,190
6491278,Williamsburg,40.71515035,-73.94798017,Apartment,100
6098975,Williamsburg,40.71209263,-73.94142357,Apartment,110
16453520,Williamsburg,40.70829942,-73.94933414,Apartment,120
15535079,Williamsburg,40.70908036,-73.96145608,Apartment,90
18156252,Williamsburg,40.70327067,-73.93425183,Loft,150
7277230,Williamsburg,40.71602751,-73.94119232,Apartment,59
19466900,Williamsburg,40.70853012,-73.95248607,Apartment,300
19335733,Williamsburg,40.71189404,-73.96822057,Apartment,90
20516112,Williamsburg,40.7099357,-73.94867294,Apartment,100
8063277,Williamsburg,40.71548709,-73.94712074,Apartment,175
9505047,Williamsburg,40.71848202,-73.95817035,Apartment,99
2164904,Williamsburg,40.70513766,-73.93403645,Loft,120
14942680,Williamsburg,40.7081919,-73.94998141,Apartment,90
14276224,Williamsburg,40.71505091,-73.95715555,Apartment,395
11601634,Williamsburg,40.71244268,-73.95570384,Apartment,170
13960907,Williamsburg,40.71576402,-73.95586352,Apartment,70
18276483,Williamsburg,40.71725346,-73.94514666,Apartment,100
3868052,Williamsburg,40.71781463,-73.95421448,Apartment,240
19072989,Williamsburg,40.71171526,-73.94142955,Loft,89
18810763,Williamsburg,40.71542204,-73.96455516,Apartment,75
4917122,Williamsburg,40.71281119,-73.96569998,Apartment,175
722085,Williamsburg,40.70386785,-73.93174923,Apartment,100
9382719,Williamsburg,40.71800634,-73.95260236,House,319
4784867,Williamsburg,40.7134935,-73.96290183,Apartment,165
14746280,Williamsburg,40.70002043,-73.95176752,Loft,215
4074248,Williamsburg,40.7141325,-73.9486837,Apartment,100
10431239,Williamsburg,40.71701575,-73.94223912,Apartment,275
13042051,Williamsburg,40.71629617,-73.94393521,Condominium,260
17236337,Williamsburg,40.70595546,-73.95364267,Apartment,99
20120690,Williamsburg,40.71879641,-73.94283288,Apartment,250
7749239,Williamsburg,40.71490379,-73.95587581,Apartment,111
6750443,Williamsburg,40.71153972,-73.96423669,Apartment,134
65660,Williamsburg,40.70863165,-73.94640963,Apartment,99
20624541,Williamsburg,40.70838179,-73.94645149,Apartment,0
3080233,Williamsburg,40.70789427,-73.9463183,Apartment,220
19694463,Williamsburg,40.70913274,-73.95487253,Apartment,50
11321484,Williamsburg,40.71259429,-73.9597443,Apartment,75
18776660,Williamsburg,40.70492146,-73.93340525,Apartment,55
14057802,Williamsburg,40.70972647,-73.95938766,Apartment,54
3440920,Williamsburg,40.7115992,-73.96146946,Apartment,158
2392301,Williamsburg,40.71060445,-73.95325279,Apartment,50
1227528,Williamsburg,40.71703893,-73.95788832,Apartment,275
14052040,Williamsburg,40.71483193,-73.94450657,Apartment,80
11698352,Williamsburg,40.71588093,-73.95514788,Apartment,46
15107136,Williamsburg,40.70547298,-73.93747333,Loft,60
9733138,Williamsburg,40.71702293,-73.94338825,Apartment,140
20087736,Williamsburg,40.71359443,-73.94785734,Apartment,198
13139915,Williamsburg,40.70530595,-73.94167855,Apartment,108
15559308,Williamsburg,40.71677752,-73.96207299,Apartment,175
15367973,Williamsburg,40.71729548,-73.96072628,Apartment,119
